"hotel_name","price","dates","duration","rating","departure_airport","scraped_at","url","image_url","offer_url"
"Eretria Hotel & Spa Resort (ex. Eretria Village) Grecja, Evia, Eretria","7697.0","10.06.2026 - 17.06.2026","8 dni/7 nocy","","Все аэропорты","2026-05-31T12:27:25.798287+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-05-2026&filter[whenTo]=30-06-2026&filter[duration]=7:10&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/11/Hotel-Eretria-Spa-Resort.jpg","https://fly.pl/wycieczka/grecja,evia,eretria/eretria-village/pyxdiDJT-4Fit1znyrCqn7AAogqWffaGzuB2OqAl-DRiUrmK7zw3KLsxHj0_uSEw8sHZ8qBEdSQ1MwrtLw0AZIkTxQQVjjAWADcj8XBxUAWAhWAlwCHa4GDxNAB1LqZlMAW7oKXpyLAUt4YQBMyeJNAYWgNw2hx80IIABRiISR1FcBEmMBAmMBAgskP9IH/?operator=GRCS&adults=2&children=2020-12-10&nsv=1&objectId=2279&transport=accommodation_flight&departureDate=2026-06-10&returnDate=2026-06-17&departureLocation=Pozna%C5%84&opt=delta&catering=all_inclusive"
"Almyra Village Grecja, Kreta Wschodnia, Koutsounari","7757.0","10.06.2026 - 18.06.2026","9 dni/7 nocy","","Все аэропорты","2026-05-31T12:27:25.798287+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-05-2026&filter[whenTo]=30-06-2026&filter[duration]=7:10&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2010/04/Almyra-Village1883.jpg","https://fly.pl/wycieczka/grecja,kreta-wschodnia,koutsounari/almyra-village/po5J7Sf6lVW7Wau4u6dVAaAAog8kB4dx7aZ1sHA3_lWJSKfrbr5cprDblzvvdbRdjA89wqBFZJVFgwrtLw0AZIzTxQQVjjAWACckEaABUHFwBcA1gFQI8DW-lvU6pVUgBhwwpLAF6nMEyN2zwN2u-VCSABUYfQrY2NAU_IrOinE12Uy-W2CAIMYwECCznj1gk/?operator=VITX&adults=2&children=2020-12-10&nsv=1&objectId=133842&transport=accommodation_flight&departureDate=2026-06-10&returnDate=2026-06-18&departureLocation=Katowice&opt=delta&catering=all_inclusive"
"Galini Sea View (Agia Marina) Grecja, Kreta Zachodnia, Agia Marina","7780.0","07.06.2026 - 14.06.2026","9 dni/7 nocy","","Все аэропорты","2026-05-31T12:27:25.798287+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-05-2026&filter[whenTo]=30-06-2026&filter[duration]=7:10&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/07/Hotel-Galini-Sea-View.jpg","https://fly.pl/wycieczka/grecja,kreta-zachodnia,agia-marina/galini-sea-view-agia-marina/pFNN-ZEuN1MPVJnUKilFczAAogmvMz9OWiKDwCI3rxbugXZTa-zMa3dg0H8lg02H8cfPYqBE9BU0kwrtLw0AZI5DxQAVibAWACagNBSWxyIBwRm3urBNj6DbkEHxvhlwoYiLMRAd6Z1fABAgBjAQIMNz1DJw/?operator=OASI&adults=2&children=2020-12-10&nsv=1&objectId=5249&transport=accommodation_flight&departureDate=2026-06-07&returnDate=2026-06-14&departureLocation=Krak%C3%B3w&opt=delta&catering=all_inclusive"
"Filion Suites Resort Grecja, Kreta Wschodnia, Bali","7730.0","10.06.2026 - 17.06.2026","8 dni/7 nocy","","Все аэропорты","2026-05-31T12:27:25.798287+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-05-2026&filter[whenTo]=30-06-2026&filter[duration]=7:10&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://datacfstatic.merlinx.pl/XTOP/IMG/19190/f0fe9c825dee482d737a2f2098449583683d95aa31760fdd2dde09d026831c09.webp","https://fly.pl/wycieczka/grecja,kreta-wschodnia,bali/filion-suites-resort/XTOPf3870dX_wYAAHNOYVBwWQGyAQCvGbhXCpABCgYIl8MLEAESBgjUgQ4QARp-TVBVVzJHRjIzTjFWNkpNVzVLSUdTOUdCMVBESFJTTEM5QUVXS1JJVklIWU0yNjJCQjc2OEpKUk9INkFZNEw1QkdIWEJPMFFLSERTNVk0U0xVUllMR1RDUlg1SE84MDVOUk0xVk1YTkwwQU1UOEg5U1I0VTg2NTNTREpEWDI0Cn8KBgiY6AUQAhIGCLrDHRABGm1PNTQ1NDRkNTMyZjQxNGQ1NDUzNDc1MjMyMzU0ZTU3MmY1MjRkNTM1MDMwMzAzMDMwMzAzMDJmNDE0OTJmMzcyZjMyMzAzMjM2MzAzNjMxMzAyZjMwMzEzMjMzMzQzNTM2MzczODM5MzAzMTMyCiMKBgjs1gEQARIGCI6GAhABGhFEU1JULTk3LVRSQU5TRkVSMgofCgUIzDoQARIFCPNGEAEaD0RTUk0tOTctMnIyMjY3MgogCgUIwD4QARIFCNBLEAEaEERTUk0tOTctNTByMjI2NzMKIQoFCPAuEAESBQiYORABGhFEU1JVLTk3LVViZXpiYXNpYxhhKJUUMgYI95YvEAE4Aw/?operator=XTOP&adults=2&children=2020-12-10&nsv=1&objectId=19190&transport=accommodation_flight&departureDate=2026-06-10&returnDate=2026-06-17&departureLocation=Warszawa+-+Ok%C4%99cie&opt=delta&catering=all_inclusive"
"Out of the Blue Capsis Elite Resort Grecja, Kreta Wschodnia, Agia Pelagia","7957.0","07.06.2026 - 14.06.2026","8 dni/7 nocy","","Все аэропорты","2026-05-31T12:27:25.798287+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-05-2026&filter[whenTo]=30-06-2026&filter[duration]=7:10&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/09/Out-of-the-Blue-Beach-Resort.jpg","https://fly.pl/wycieczka/grecja,kreta-wschodnia,agia-pelagia/capsis-out-of-the-blue-resort/pAy3ck7tHkoAvYwmq83plrAAogrEvHQhpL0CCKxpbuwqbjakeC3lPe9XSDMcMHYvx4WVEqBFZJVFgwrtLw0AZIlT5QQVibAWACcj8aABUHFwBcA1gFQI8DW7-DAVPGKVIAXvhSS3hhAEzW7TkNltyYCSABUcC6so2NAU_tkiZdwJSolkMCDmMBAg1fD85b/?operator=VITX&adults=2&children=2020-12-10&nsv=1&objectId=16432&transport=accommodation_flight&departureDate=2026-06-07&returnDate=2026-06-14&departureLocation=Pozna%C5%84&opt=delta&catering=all_inclusive"
"Labranda Sandy Beach (ex Aquis Sandy Beach) Grecja, Korfu, Agios Georgios","7978.0","03.06.2026 - 10.06.2026","8 dni/7 nocy","","Все аэропорты","2026-05-31T12:27:25.798287+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-05-2026&filter[whenTo]=30-06-2026&filter[duration]=7:10&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/06/LABRANDA-Sandy-Beach-Resort.jpg","https://fly.pl/wycieczka/grecja,korfu,agios-georgios/aquis-sandy-beach-resort-agios-georgios/ps-fmZkTXxX-XA9T3qHdwqAAogWj1y-h_u68XmPRXPeZLFLt4RIpJKoseEqyoiU_YwxCgqBFJOQlcwrtLw0AZIqj5QAVg7YAJyBgIMYwECCwXhaxY/?operator=RNBW&adults=2&children=2020-12-10&nsv=1&objectId=2366&transport=accommodation_flight&departureDate=2026-06-03&returnDate=2026-06-10&departureLocation=Rzesz%C3%B3w&opt=delta&catering=all_inclusive"
"Hersonissos Palace Grecja, Kreta Wschodnia, Hersonissos","8289.0","06.06.2026 - 13.06.2026","8 dni/7 nocy","","Все аэропорты","2026-05-31T12:27:25.798287+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-05-2026&filter[whenTo]=30-06-2026&filter[duration]=7:10&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/04/Hersonissos-Palace-fly-pl-2.jpg","https://fly.pl/wycieczka/grecja,kreta,hersonissos/hersonissos-palace/p7EI-Cz6csa5bHQUEP4vKyAAogvoynjI2dzjRCsSpgEjmXGb7djg-UCcJZQ7ghBpC_HuoqBE9SRVgwrtLw0AZI4UBQQViDAWACagdCUDcuMi4xagMwM1lqAzA0WXI1mwGdAY8BFwcVAFwDWAVWAkDKBhGpAlOfpwFSAEvRImEAXqcwTNLQOiCR-pcJDQACEmMBAgt4tKfD/?operator=OREX&adults=2&children=2020-12-10&nsv=1&objectId=2218&transport=accommodation_flight&departureDate=2026-06-06&returnDate=2026-06-13&departureLocation=Katowice&opt=delta&catering=all_inclusive"
"Kairaba Sandy Villas Grecja, Korfu, Agios Georgios","8482.0","10.06.2026 - 17.06.2026","8 dni/7 nocy","","Все аэропорты","2026-05-31T12:27:25.798287+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-05-2026&filter[whenTo]=30-06-2026&filter[duration]=7:10&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2019/09/Sandy-Villas.jpg","https://fly.pl/wycieczka/grecja,korfu,agios-georgios/kairaba-sandy-villas-9/pi-KdPCvYPNjyTGXQBaCNbAAogIRkoxuaEW3IYGt-2-kb_NtK-HCI9Nu4aGb6y6Q3PacQqBFJOQlcwrtLw0AZIokJQAVjjAWACcgYCDGMBAgvnytu0/?operator=RNBW&adults=2&children=2020-12-10&nsv=1&objectId=203730&transport=accommodation_flight&departureDate=2026-06-10&returnDate=2026-06-17&departureLocation=Katowice&opt=delta&catering=all_inclusive"
"Grand Blue Beach Grecja, kos, Kardamaina","8562.0","16.06.2026 - 23.06.2026","8 dni/7 nocy","","Все аэропорты","2026-05-31T12:27:25.798287+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-05-2026&filter[whenTo]=30-06-2026&filter[duration]=7:10&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2016/03/Gran-Blue-Beach.jpg","https://fly.pl/wycieczka/grecja,kos,kardamena/grand-blue-beach/pUIDWrMZ8FuMpe0Qo_CIzwAAog10lYqW5zE9O56eW27ZE-XN_CAmviJH_wguC4WK_AJfoqBFJOQlcwrtLw0AZI8kJQAVjzAmACcgYCDGMBAguXC9HM/?operator=RNBW&adults=2&children=2020-12-10&nsv=1&objectId=179238&transport=accommodation_flight&departureDate=2026-06-16&returnDate=2026-06-23&departureLocation=Katowice&opt=delta&catering=all_inclusive"
"White Olive Elite Grecja, Zakynthos, Laganas","8609.0","05.06.2026 - 12.06.2026","8 dni/7 nocy","","Все аэропорты","2026-05-31T12:27:25.798287+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-05-2026&filter[whenTo]=30-06-2026&filter[duration]=7:10&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2018/09/White-Olive-Elite-fly-pl-1.jpg","https://fly.pl/wycieczka/grecja,zakynthos,laganas/white-olive-elite/pW_9cWLZw5ChcGFRrd16WxAAogHBFHDCKdDW8B1LpC1Y1pWkH4eLXhD4pzHWCJpsX9RVAqBFJOQlcwrtLw0AZIoUNQAVhrYAJyBgIMYwECC0NNfsU/?operator=RNBW&adults=2&children=2020-12-10&nsv=1&objectId=197587&transport=accommodation_flight&departureDate=2026-06-05&returnDate=2026-06-12&departureLocation=Wroc%C5%82aw&opt=delta&catering=all_inclusive"
"Natura Park Village Grecja, Kos, Psalidi","8633.0","09.06.2026 - 16.06.2026","8 dni/7 nocy","","Все аэропорты","2026-05-31T12:27:25.798287+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-05-2026&filter[whenTo]=30-06-2026&filter[duration]=7:10&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2017/09/Natura-Park-Village.jpg","https://fly.pl/wycieczka/grecja,kos,psalidi/natura-park-village/pX_dH_VBJJqEy9_QPIoPTwAAogmRquAOsUIW3klVxq5ib7dRdq6T7hCbq53y1aWMSnuD4qBFJOQlcwrtLw0AZIuUNQAVjLAWACcgYCDGMBBQsSvT8M/?operator=RNBW&adults=2&children=2020-12-10&nsv=1&objectId=12330&transport=accommodation_flight&departureDate=2026-06-09&returnDate=2026-06-16&departureLocation=Gda%C5%84sk&opt=delta&catering=all_inclusive"
"Sitia Beach Grecja, Kreta Wschodnia, Sitia","8657.0","07.06.2026 - 14.06.2026","8 dni/7 nocy","","Все аэропорты","2026-05-31T12:27:25.798287+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-05-2026&filter[whenTo]=30-06-2026&filter[duration]=7:10&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/03/SITIA-BEACH-CITY-RESORT-SPA.jpg","https://fly.pl/wycieczka/grecja,kreta-wschodnia,sitia/sitia-beach/pVobfid5Yv9cErEFEaVCE8AAog5vbHw0P5Jc_NrX7v0p6PkCb2eCjfY7uJ0Nw2VFAdBZQqBFZJVFgwrtLw0AZI0UNQQVibAWACckIaABUHFwBcA1gFQI8DW_-HAVOUPVIAYcMKSwBepzBMzu45DZbcmAkgAFHH1OCNjQFPi6i1pxNdlMvltggCDmMBAg2-N7wt/?operator=VITX&adults=2&children=2020-12-10&nsv=1&objectId=1158&transport=accommodation_flight&departureDate=2026-06-07&returnDate=2026-06-14&departureLocation=Katowice&opt=delta&catering=all_inclusive"
"Azure Resort & Spa (ex. Mediterranee) Grecja, Zakynthos, Planos","8657.0","07.06.2026 - 14.06.2026","8 dni/7 nocy","","Все аэропорты","2026-05-31T12:27:25.798287+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-05-2026&filter[whenTo]=30-06-2026&filter[duration]=7:10&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/09/Azure-Resort-Spa-ex.-Mediterranee-fly-pl.jpg","https://fly.pl/wycieczka/grecja,zakynthos,planos/mediterranee-planos/pvxt6cFgonrziwj6Tes7g1AAogqgzb31bIX_cGsWfNguptI6w40EbQhGPzVZUfCbE80EUqBFZJVFgwrtLw0AZI0UNQQVibAWACckAaABUHFwBcA1gFQI8DW7-DAWGXTEsAXqcwUrpnUwBMlIc5DZbcmAkgAF34mansqAFP3KqbxXlR17QSAg5jAQINdupnvQ/?operator=VITX&adults=2&children=2020-12-10&nsv=1&objectId=2427&transport=accommodation_flight&departureDate=2026-06-07&returnDate=2026-06-14&departureLocation=Katowice&opt=delta&catering=all_inclusive"
"Ibiscus Corfu Grecja, Korfu, Roda","8673.0","20.06.2026 - 27.06.2026","8 dni/7 nocy","","Все аэропорты","2026-05-31T12:27:25.798287+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-05-2026&filter[whenTo]=30-06-2026&filter[duration]=7:10&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2019/02/Hotel-Ibiscus-Corfu.jpg","https://fly.pl/wycieczka/grecja,korfu,roda/ibiscus-grecja-korfu-grecja/pQJvnpKxjjNPusHJiXBb1nAAogZ4P13gf4v0sGagCtr8nLMR5auSePyCGqU1XiNRY3IwYqBEdSQ1MwrtLw0AZI4UNQQVjTA2ADckAXBxUAXANYBVYCHe8CDxRAxwNSn3dTAFv3CEv6HmEAXrBdTILsOQGos0YNx6vSCCAAUci79OZkARJjAQJjAQILGLH9SA/?operator=GRCS&adults=2&children=2020-12-10&nsv=1&objectId=201496&transport=accommodation_flight&departureDate=2026-06-20&returnDate=2026-06-27&departureLocation=Gda%C5%84sk&opt=delta&catering=all_inclusive"
"Lindos Royal (ex. COOEE) Grecja, Rodos, Lindos","8917.0","08.06.2026 - 15.06.2026","8 dni/7 nocy","","Все аэропорты","2026-05-31T12:27:25.798287+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-05-2026&filter[whenTo]=30-06-2026&filter[duration]=7:10&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/08/LINDOS-ROYAL.jpg","https://fly.pl/wycieczka/grecja,rodos,lindos/lindos-royal/ppYkBXyo_GXSazEAf3zBDWAAogOsasHXqRlAm1B_6MLJC46UHfRTpMqdgAEad6trmtWuAqBEVYSU0wrtLw0AZI1UVQAVizAWACagJBSXIhHBHxwQa5BO-DQasEIBvHlDYY5886AdrV9ZsLAgBjAQIL2zd_tQ/?operator=EXIM&adults=2&children=2020-12-10&nsv=1&objectId=6983&transport=accommodation_flight&departureDate=2026-06-08&returnDate=2026-06-15&departureLocation=Warszawa-Modlin&opt=delta&catering=all_inclusive"
"Ramada by Wyndham Loutraki Poseidon Resort Grecja, Zatoka Koryncka, Loutraki","9016.0","16.06.2026 - 23.06.2026","8 dni/7 nocy","","Все аэропорты","2026-05-31T12:27:25.798287+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-05-2026&filter[whenTo]=30-06-2026&filter[duration]=7:10&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2010/10/Ramada-Loutraki-Poseidon-Resort.jpg","https://fly.pl/wycieczka/grecja,zatoka-koryncka,loutraki/poseidon-resort/p1fay-F_P0dwCsTu2gGsKxAAogfjiFqaQURpFeA-X9qcwGQ1ACLICvZEo_gh0a1PvYxn0qBFJOQlcwrtLw0AZIuEZQAVjzAmACcgYCDWMBAgxTkYoJ/?operator=RNBW&adults=2&children=2020-12-10&nsv=1&objectId=21748&transport=accommodation_flight&departureDate=2026-06-16&returnDate=2026-06-23&departureLocation=Katowice&opt=delta&catering=all_inclusive"
"Hydramis Palace Beach Resort Grecja, Kreta Zachodnia, Kavros","9135.0","06.06.2026 - 13.06.2026","8 dni/7 nocy","","Все аэропорты","2026-05-31T12:27:25.798287+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-05-2026&filter[whenTo]=30-06-2026&filter[duration]=7:10&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2016/04/Hydramis-Palace.jpg","https://fly.pl/wycieczka/grecja,kreta-zachodnia,kavros/hydramis-palace/pCmkbFrelOALOv6pk6i7LaAAogwTA1RCiCd2el7dLX4-HP977djg-UCcJZQ7ghBpC_HuoqBE9SRVgwrtLw0AZIr0dQQViDAWACagdCTE4uMi4xagMwM1lqAzA0WXI0mwGdAY8BFwcVAFwDWAVWAkDKBhE5U4-pAVIAS9EiYQBepzBM0tA6IJH6lwkNAAISYwECBe-Fr_g/?operator=OREX&adults=2&children=2020-12-10&nsv=1&objectId=2395&transport=accommodation_flight&departureDate=2026-06-06&returnDate=2026-06-13&departureLocation=Katowice&opt=delta&catering=all_inclusive"
"Aldemar Olympian Village Grecja, Peloponez, Skafidia","9298.0","09.06.2026 - 16.06.2026","8 dni/7 nocy","","Все аэропорты","2026-05-31T12:27:25.798287+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=31-05-2026&filter[whenTo]=30-06-2026&filter[duration]=7:10&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/09/Aldemar-Olympian-Village-fly-pl.jpg","https://fly.pl/wycieczka/grecja,peloponez,skafidia/aldemar-olympian-village/psBjNqjwnG6JNcRk7DAJbzAAogOosVMXiYsPwL1Gcug3qn6s2WTGVi_qfXCMPDVlxMrX0qBFJOQlcwrtLw0AZI0khQAVjLAWACcgYCDGMBAgugR2JR/?operator=RNBW&adults=2&children=2020-12-10&nsv=1&objectId=5562&transport=accommodation_flight&departureDate=2026-06-09&returnDate=2026-06-16&departureLocation=Katowice&opt=delta&catering=all_inclusive"
