"hotel_name","price","dates","duration","rating","ta_rating","ta_review_count","ta_source","departure_airport","scraped_at","url","image_url","offer_url","filter_id","country","region","resort","departure_date","return_date","days","nights","origin_scope","pax_profile","departure_key"
"Valis Resort Grecja, Tesalia, Agria","7466.0","17.06.2026 - 01.07.2026","15 dni/14 nocy","","","","","Все аэропорты","2026-06-15T00:10:47.045693+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=15-06-2026&filter[whenTo]=15-07-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://datacfstatic.merlinx.pl/RNBW/IMG/8759/2b8ed3b6f4e85c2410458d2a2f682b00a2214b389f8ea62aef38cc3a24cd772b.webp","https://fly.pl/wycieczka/grecja,tesalia,agria/valis-resort-12/pHfxm3rNv7ncpH-Oft9c_pAAog8Csua9puvRAigtlPmZ-jmrQRniBfALLdyn5iS_vWVosqBFJOQlcwh4a90QZIqjpQQVgvYAJqBEJ3Y0RqFzI5NiwzODAsNDc3LDQ4Myw0ODQsNDg1cjWfAZ4BFQ4XAFgBCgRAxAcR4DwZzxsQ7mZhgAxLAFLxbVMAHcGQQQ8pILr8kAkNAAIMYwECC9CyfLI/?operator=RNBW&adults=2&children=2020-12-10&nsv=1&objectId=234572&transport=accommodation_flight&departureDate=2026-06-17&returnDate=2026-07-01&departureLocation=Katowice&opt=delta&catering=all_inclusive","filter_greece_13_16_days","grecja","tesalia","agria","2026-06-17","2026-07-01","15","14","Katowice","2+1","grecja|tesalia|2026-06-17|2026-07-01|14|Katowice|2+1"
"Evia Riviera Resort (ex. Amarynthos Resort) Grecja, Evia, Amarynthos","7806.0","17.06.2026 - 01.07.2026","15 dni/14 nocy","3.7","3.7","161","tripadvisor","Все аэропорты","2026-06-15T00:10:47.045693+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=15-06-2026&filter[whenTo]=15-07-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2018/03/Evia-Riviera-Resort.jpg","https://fly.pl/wycieczka/grecja,evia,amarynthos/amarynthos-resort/py4_ImWH3-AZOiLh2FwsCkAAogo5CPrqUH1S-ZGyFdELQc9PRRRDE58vK-2F7927e04cAqBFJOQlcwh4a90QZI_jxQQVgvYAJqBEJ3Y0RqFzI5NiwzODAsNDc3LDQ4Myw0ODQsNDg1cjWfAZ4BFQ4XAFgBCgRAxAcR8zYZ0SBSqg5TABCBREvNUmEAHYX-QA9XIJrLkQkNAAIMYwECC0UDfwg/?operator=RNBW&adults=2&children=2020-12-10&nsv=1&objectId=193812&transport=accommodation_flight&departureDate=2026-06-17&returnDate=2026-07-01&departureLocation=Pozna%C5%84&opt=delta&catering=all_inclusive","filter_greece_13_16_days","grecja","evia","amarynthos","2026-06-17","2026-07-01","15","14","Poznań","2+1","grecja|evia|2026-06-17|2026-07-01|14|Poznań|2+1"
"San Panteleimon Grecja, Riwiera Olimpijska, Neos Panteleimonas","9181.0","17.06.2026 - 01.07.2026","15 dni/14 nocy","4.5","4.5","181","tripadvisor","Все аэропорты","2026-06-15T00:10:47.045693+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=15-06-2026&filter[whenTo]=15-07-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/05/San-Panteleimon.jpg","https://fly.pl/wycieczka/grecja,riwiera-olimpijska,neos-panteleimonas/san-panteleimon/pocchG7qFPvFWt769z-92rAAogFU0_0fovxXTmL57Hkl-kqAl0t_tCD56VUZW8KTwSiNUqBFJOQlcwh4a90QZI3UdQQVgvYAJqBEJ3Y0RqFzI5NiwzODAsNDc3LDQ4Myw0ODQsNDg1cjWfAZ4BFQ4XAFgBCgRAxAcROBCpExnkQ2HYc0sAUqxOUwAdyPZAD8wCINWzkQkNAAIMYwECCxmS_Gc/?operator=RNBW&adults=2&children=2020-12-10&nsv=1&objectId=2448&transport=accommodation_flight&departureDate=2026-06-17&returnDate=2026-07-01&departureLocation=Katowice&opt=delta&catering=all_inclusive","filter_greece_13_16_days","grecja","riwiera-olimpijska","neos-panteleimonas","2026-06-17","2026-07-01","15","14","Katowice","2+1","grecja|riwiera-olimpijska|2026-06-17|2026-07-01|14|Katowice|2+1"
"Aqua Sun Village (Ex. Eri Sun Village) Grecja, Kreta Wschodnia, Hersonissos","9206.0","19.06.2026 - 03.07.2026","16 dni/14 nocy","3.0","3.0","801","tripadvisor","Все аэропорты","2026-06-15T00:10:47.045693+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=15-06-2026&filter[whenTo]=15-07-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/11/Aqua-Sun-Village-Ex.-Eri-Sun-Village-fly-pl.jpg","https://fly.pl/wycieczka/grecja,kreta-wschodnia,hersonissos/eri-sun-village/pNcSLk0dv-FDPtg95QyrsHAAogUcfKvLSoofWzLJ9r_ICBLhgJ75kLXyZ9BeGVyVVyziUqBEJWQkUwh4a90QZI9kdQAVhfYAJqAkFJciIcEYyeARvkjj8Y5-UUuQS70SCrBJUHAZCP1roDAgBjAQIKmG7MGA/?operator=BVBE&adults=2&children=2020-12-10&nsv=1&objectId=26777&transport=accommodation_flight&departureDate=2026-06-19&returnDate=2026-07-03&departureLocation=Gda%C5%84sk&opt=delta&catering=all_inclusive","filter_greece_13_16_days","grecja","kreta-wschodnia","hersonissos","2026-06-19","2026-07-03","16","14","Gdańsk","2+1","grecja|kreta-wschodnia|2026-06-19|2026-07-03|14|Gdańsk|2+1"
"Ilyssion Grecja, Rodos, Pefki","9855.0","21.06.2026 - 04.07.2026","14 dni/13 nocy","3.0","3.0","663","tripadvisor","Все аэропорты","2026-06-15T00:10:47.045693+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=15-06-2026&filter[whenTo]=15-07-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/11/Ilyssion.jpg","https://fly.pl/wycieczka/grecja,rodos,pefki/ilyssion/pmvQOXF_fmpgp55JLMEEW_AAogDN3QdvZUAwH4UYKvJ232ZnBTbZEfEJb82HIsKOfARDkqBEVDQ1gwh4a90QZI_0xQAViPAWACagJBSXIgHBHMArkElr0VqwQ8GODDJRvK2wYBmevYxQECEmMBAgsWu4xa/?operator=ECCX&adults=2&children=2020-12-10&nsv=1&objectId=2297&transport=accommodation_flight&departureDate=2026-06-21&returnDate=2026-07-04&departureLocation=Krak%C3%B3w&opt=delta&catering=all_inclusive","filter_greece_13_16_days","grecja","rodos","pefki","2026-06-21","2026-07-04","14","13","Kraków","2+1","grecja|rodos|2026-06-21|2026-07-04|13|Kraków|2+1"
"Thalassa Grecja, Grecja Środkowa, Paleros","9948.0","15.06.2026 - 29.06.2026","16 dni/14 nocy","3.9","3.9","181","tripadvisor","Все аэропорты","2026-06-15T00:10:47.045693+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=15-06-2026&filter[whenTo]=15-07-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://datacfstatic.merlinx.pl/GRCS/IMG/PVKTHSS/8c8e35b96675acf98d261995025011a445407aaef185238a60a78839afd05a8e.webp","https://fly.pl/wycieczka/grecja,grecja-srodkowa,paleros/thalassa-15/pn7fF5PfSbDCrAZhrqxaWOAAogboIQJivsTcj5rGaxOKl4RN3krYfC-iQhyi8Uem169lAqBEdSQ1Mwh4a90QZI3E1QQWADckNcChUEFwBYAVYCD8kBHboBQMcDW5aAAUuDTGEAXqcwUuUCUwBM-NtNAd2GPw2y5cUIIABR1bCL4tEBARJjAQJjAQILy-GObw/?operator=GRCS&adults=2&children=2020-12-10&nsv=1&objectId=226012&transport=accommodation_flight&departureDate=2026-06-15&returnDate=2026-06-29&departureLocation=Katowice&opt=delta&catering=all_inclusive","filter_greece_13_16_days","grecja","grecja-srodkowa","paleros","2026-06-15","2026-06-29","16","14","Katowice","2+1","grecja|grecja-srodkowa|2026-06-15|2026-06-29|14|Katowice|2+1"
"Dias Solimar Grecja, Kreta Zachodnia, Adelianos Kampos","10076.0","17.06.2026 - 02.07.2026","16 dni/14 nocy","4.0","4.0","478","tripadvisor","Все аэропорты","2026-06-15T00:10:47.045693+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=15-06-2026&filter[whenTo]=15-07-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2009/10/Dias-Solimar2779.jpg","https://fly.pl/wycieczka/grecja,kreta-zachodnia,adelianos-kampos/dias-solimar/puXLociIOHD2t9LuEDRSJLAAognCz_SeaNkWrP1uzOg_jl-iBxUHXHD9YR-lxh2zlhXycqBEdSQ1Mwh4a90QZI3E5QQVgvYANyQFwKFwUVAFgAVgId-QEPDkDDBFLjd1MAW7MIS4NMYQBepzBM3d5NAY-0OQ2CuMsIIABR4umhnWUBEmMBAmMBAgvo4R-Y/?operator=GRCS&adults=2&children=2020-12-10&nsv=1&objectId=26936&transport=accommodation_flight&departureDate=2026-06-17&returnDate=2026-07-02&departureLocation=Katowice&opt=delta&catering=all_inclusive","filter_greece_13_16_days","grecja","kreta-zachodnia","adelianos-kampos","2026-06-17","2026-07-02","16","14","Katowice","2+1","grecja|kreta-zachodnia|2026-06-17|2026-07-02|14|Katowice|2+1"
"Kolymbia Sky Grecja, Rodos, Kolymbia","10157.0","22.06.2026 - 06.07.2026","15 dni/14 nocy","3.6","3.6","163","tripadvisor","Все аэропорты","2026-06-15T00:10:47.045693+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=15-06-2026&filter[whenTo]=15-07-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/09/Kolymbia-Sky-fly-pl.jpg","https://fly.pl/wycieczka/grecja,rodos,kolymbia/kolymbia-sky/pyedcZqI8NHxHqEKuNdcAKAAogX0bulYwoFgKtk0JvQfk8xkZv3uhtHjBtRky-7i8QaWQqBFZJVFgwh4a90QZIrU9QQVinAWACcj8aAFwKFQQXAFgBQI8DW7-DAWGXTEsAXqcwUpETUwBM_9s5IOPbmAkNAF2jvpHsqAFRgeefgTZPnw0CDGMBAgsL0RSW/?operator=VITX&adults=2&children=2020-12-10&nsv=1&objectId=4907&transport=accommodation_flight&departureDate=2026-06-22&returnDate=2026-07-06&departureLocation=Katowice&opt=delta&catering=all_inclusive","filter_greece_13_16_days","grecja","rodos","kolymbia","2026-06-22","2026-07-06","15","14","Katowice","2+1","grecja|rodos|2026-06-22|2026-07-06|14|Katowice|2+1"
"Olympian Bay Grand Resort (ex. Bomo Olympus Grand Resort) Grecja, Riwiera Olimpijska, Leptokaria","10299.0","17.06.2026 - 01.07.2026","15 dni/14 nocy","4.0","4.0","578","tripadvisor","Все аэропорты","2026-06-15T00:10:47.045693+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=15-06-2026&filter[whenTo]=15-07-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/10/Olympian-Bay-Grand-Resort.jpg","https://fly.pl/wycieczka/grecja,riwiera-olimpijska,leptokaria/olympian-bay/p-lxGK7K7bF5_Dm2QR0c0VAAogbbOpoLQlQecAh8u1O9Aedgl0t_tCD56VUZW8KTwSiNUqBFJOQlcwh4a90QZIu1BQQVgvYAJqBEJ3Y0RqFzI5NiwzODAsNDc3LDQ4Myw0ODQsNDg1cjafAZ4BFQ4XAFgBCgRAxAcR4DYZ5SAQnVJhuyFLAFKsTlMAHcj2QA_MAiDVs5EJDQACDGMBAgtm7u31/?operator=RNBW&adults=2&children=2020-12-10&nsv=1&objectId=2396&transport=accommodation_flight&departureDate=2026-06-17&returnDate=2026-07-01&departureLocation=Katowice&opt=delta&catering=all_inclusive","filter_greece_13_16_days","grecja","riwiera-olimpijska","leptokaria","2026-06-17","2026-07-01","15","14","Katowice","2+1","grecja|riwiera-olimpijska|2026-06-17|2026-07-01|14|Katowice|2+1"
"Kronos (Platamonas) Grecja, Riwiera Olimpijska, Platamonas","10313.0","20.06.2026 - 04.07.2026","15 dni/14 nocy","4.0","4.0","121","tripadvisor","Все аэропорты","2026-06-15T00:10:47.045693+00:00","https://fly.pl/oferta/grecja-wczasy/?filter[dest]=14:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=15-06-2026&filter[whenTo]=15-07-2026&filter[duration]=13:16&filter[from]=&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=40&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/06/Hotel-Kronos.jpg","https://fly.pl/wycieczka/grecja,riwiera-olimpijska,platamonas/kronos-platamonas/pXTOVuMSloC_iwrWqbaqt_AAogWYje8j7qLXnDHDe0MOrFK4OQWcpHQ3rckIn5bb9ucY0qBEdSQ1Mwh4a90QZIyVBQQVh3YANyQlwKFwQVAFgBVgIdiAEPEUCxBVuEgAFLlUxhAF6nMFKFHlMATNjATQGH7TMNjf_QCCAAUZuEucvnAQESYwECYwECCyHh3YI/?operator=GRCS&adults=2&children=2020-12-10&nsv=1&objectId=2412&transport=accommodation_flight&departureDate=2026-06-20&returnDate=2026-07-04&departureLocation=Katowice&opt=delta&catering=all_inclusive","filter_greece_13_16_days","grecja","riwiera-olimpijska","platamonas","2026-06-20","2026-07-04","15","14","Katowice","2+1","grecja|riwiera-olimpijska|2026-06-20|2026-07-04|14|Katowice|2+1"
