"run_started_at","departure_key","filter_id","country","region","departure_date","return_date","nights","origin_scope","pax_profile","days_to_departure","offer_count","hotel_count","min_price","p10_price","p25_price","median_price","max_price","below_10000_count","below_8000_count","prev_min_price","prev_p10_price","prev_median_price","min_change_pct","p10_change_pct","median_change_pct","hotel_count_delta","common_hotel_count","avg_deal_score","mean_avg_delta_pct","hot_deal_count","good_deal_count","median_ta_rating","ta_rated_hotel_count","hot_score"
"2026-08-23T15:36:52+0000","egipt|hurghada|2026-10-11|2026-10-24|13|Warszawa|2+1","filter_egypt_autumn_2026_13_16_days","egipt","hurghada","2026-10-11","2026-10-24","13","Warszawa","2+1","49","2","1","10950.0","10950.0","10950.0","10950.0","10950.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.5","1","0"
"2026-08-23T16:13:53+0000","egipt|hurghada|2026-10-11|2026-10-24|13|Warszawa|2+1","filter_egypt_autumn_2026_13_16_days","egipt","hurghada","2026-10-11","2026-10-24","13","Warszawa","2+1","49","2","1","10950.0","10950.0","10950.0","10950.0","10950.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.5","1","0"
"2026-08-23T15:36:52+0000","egipt|hurghada|2026-10-22|2026-11-05|14|Gdańsk|2+1","filter_egypt_autumn_2026_13_16_days","egipt","hurghada","2026-10-22","2026-11-05","14","Gdańsk","2+1","60","1","1","10657.0","10657.0","10657.0","10657.0","10657.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","0.0","0","0"
"2026-08-23T16:13:53+0000","egipt|hurghada|2026-10-22|2026-11-05|14|Gdańsk|2+1","filter_egypt_autumn_2026_13_16_days","egipt","hurghada","2026-10-22","2026-11-05","14","Gdańsk","2+1","60","1","1","10657.0","10657.0","10657.0","10657.0","10657.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","0.0","0","0"
"2026-08-23T15:36:52+0000","egipt|hurghada|2026-10-22|2026-11-05|14|Warszawa|2+1","filter_egypt_autumn_2026_13_16_days","egipt","hurghada","2026-10-22","2026-11-05","14","Warszawa","2+1","60","3","2","10317.0","10317.0","10317.0","10317.0","10657.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.6","1","0"
"2026-08-23T16:13:53+0000","egipt|hurghada|2026-10-22|2026-11-05|14|Warszawa|2+1","filter_egypt_autumn_2026_13_16_days","egipt","hurghada","2026-10-22","2026-11-05","14","Warszawa","2+1","60","3","2","10317.0","10317.0","10317.0","10317.0","10657.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.6","1","0"
"2026-08-23T15:36:52+0000","egipt|marsa-alam|2026-10-20|2026-11-03|14|Warszawa|2+1","filter_egypt_autumn_2026_13_16_days","egipt","marsa-alam","2026-10-20","2026-11-03","14","Warszawa","2+1","58","1","1","9777.0","9777.0","9777.0","9777.0","9777.0","1","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.3","1","0"
"2026-08-23T16:13:53+0000","egipt|marsa-alam|2026-10-20|2026-11-03|14|Warszawa|2+1","filter_egypt_autumn_2026_13_16_days","egipt","marsa-alam","2026-10-20","2026-11-03","14","Warszawa","2+1","58","1","1","9777.0","9777.0","9777.0","9777.0","9777.0","1","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.3","1","0"
"2026-08-23T15:36:52+0000","egipt|marsa-alam|2026-10-22|2026-11-04|13|Katowice|2+1","filter_egypt_autumn_2026_13_16_days","egipt","marsa-alam","2026-10-22","2026-11-04","13","Katowice","2+1","60","2","2","9171.0","9351.0","9621.0","10071.0","10971.0","1","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.35","2","0"
"2026-08-23T16:13:53+0000","egipt|marsa-alam|2026-10-22|2026-11-04|13|Katowice|2+1","filter_egypt_autumn_2026_13_16_days","egipt","marsa-alam","2026-10-22","2026-11-04","13","Katowice","2+1","60","2","2","9171.0","9351.0","9621.0","10071.0","10971.0","1","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.35","2","0"
"2026-08-23T15:36:52+0000","egipt|sharm-el-sheikh|2026-10-13|2026-10-26|13|Rzeszów|2+1","filter_egypt_autumn_2026_13_16_days","egipt","sharm-el-sheikh","2026-10-13","2026-10-26","13","Rzeszów","2+1","51","2","2","9360.0","9480.8","9662.0","9964.0","10568.0","1","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","3.95","2","0"
"2026-08-23T16:13:53+0000","egipt|sharm-el-sheikh|2026-10-13|2026-10-26|13|Rzeszów|2+1","filter_egypt_autumn_2026_13_16_days","egipt","sharm-el-sheikh","2026-10-13","2026-10-26","13","Rzeszów","2+1","51","2","2","9360.0","9480.8","9662.0","9964.0","10568.0","1","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","3.95","2","0"
