"hotel_name","price","dates","duration","rating","ta_rating","ta_review_count","ta_source","departure_airport","scraped_at","url","image_url","offer_url","filter_id","country","region","resort","departure_date","return_date","days","nights","origin_scope","pax_profile","departure_key"
"<<<<<<< Updated upstream","","","","","","","","","","","","","","","","","","","","","","",""
"=======","","","","","","","","","","","","","","","","","","","","","","",""
">>>>>>> Stashed changes","","","","","","","","","","","","","","","","","","","","","","",""
"Mandarin Resort (Bodrum)","8767.0","23.07.2026 - 30.07.2026","8 dni/7 nocy","3.6","3.6","834","tripadvisor","Warszawa","2026-07-20T00:07:33.007853+00:00","https://fly.pl/kierunek/turcja/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=18-07-2026&filter[whenTo]=13-08-2026&filter[duration]=7:9&filter[from]=Warszawa,Warszawa-Radom,Warszawa%20-%20Modlin,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4610:20000&filter[PriceFrom]=4610&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20200812","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/04/Mandarin2.jpg","https://fly.pl/wycieczka/turcja,bodrum,c/mandarin-resort-bodrum/pTIgTJkKk6el2xuSiE9w5xAAogT0rVWi824jEBaWZKKpqCcxM9qUJ2yasXccbntWVQqVQqBFJOQlcwxc310gZIv0RQQVhHYAJqBENBZ0pqFzI5NiwzODAsNDc3LDQ4Myw0ODQsNDg1cjafAZ4BFQcXAFgIChhAsAcRjB4QnCMZjhZS7hVTAEuN0gFhAB36k0APNyC685EJDQACDWMBAgabUhJw/ofertasv/?filter[tourOperator]=RNBW&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20200812&filter%5Bchild%5D=1","filter_turkey_vacation_jul18_2026","turcja","bodrum","c","2026-07-23","2026-07-30","8","7","Warszawa","2+1","turcja|bodrum|2026-07-23|2026-07-30|7|Warszawa|2+1"
"Garden of Sun Spa & Wellness","9691.0","23.07.2026 - 30.07.2026","8 dni/7 nocy","4.1","4.1","2790","tripadvisor","Warszawa","2026-07-20T00:07:33.007853+00:00","https://fly.pl/kierunek/turcja/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=18-07-2026&filter[whenTo]=13-08-2026&filter[duration]=7:9&filter[from]=Warszawa,Warszawa-Radom,Warszawa%20-%20Modlin,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4610:20000&filter[PriceFrom]=4610&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20200812","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/02/Garden-Of-Sun.jpg","https://fly.pl/wycieczka/turcja,bodrum,didim/garden-of-sun/pWC-mdFOg05qWlngsqKMTaAAog-l-wPNrmSW88KU48yEUj5QAAAABlbAQAgWwEAAcAAAAqBFdFWlkwxc310gZI20tQQVhHYANqE0xPVCBQb2xpc2ggQWlybGluZXNqBDA2NTVyQ54BkwEfAAIBHAAWBhcAEu0DFKsEFcoHGL4BEfINTOJVTwBApgxL58UBUAAbm78MHcLSAiAcDfL1wgkBEmMBDWMBAwwZ0Yu_/ofertasv/?filter[tourOperator]=WEZY&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20200812&filter%5Bchild%5D=1","filter_turkey_vacation_jul18_2026","turcja","bodrum","didim","2026-07-23","2026-07-30","8","7","Warszawa","2+1","turcja|bodrum|2026-07-23|2026-07-30|7|Warszawa|2+1"
"Maril Resort Beach & Spa","9957.0","23.07.2026 - 31.07.2026","9 dni/7 nocy","","","","","Warszawa","2026-07-20T00:07:33.007853+00:00","https://fly.pl/kierunek/turcja/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=18-07-2026&filter[whenTo]=13-08-2026&filter[duration]=7:9&filter[from]=Warszawa,Warszawa-Radom,Warszawa%20-%20Modlin,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4610:20000&filter[PriceFrom]=4610&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20200812","https://datacfstatic.merlinx.pl/ITAK/IMG/BJVMARL/d984cc53fa2d286e630622a2d1b292e14d667a35ef430019bdbe8e07e3cc4391.webp","https://fly.pl/wycieczka/turcja,bodrum,didim/maril-resort-9/pSYES_E-8oTyEIOLkEa74IAAogWp_RkIk62-HRvgOdrQJ0Q4htswdb3bT1O6VJ_fxUJqAqBFZJVFgwxs310gZI5U1QQVhHYAJyPxoAFQcXAFwDWAVAjwNT3XFSAFviEV6-fEvtQ2EATJOsOQ3Y25gJIAFRjaeUzV1PoL4cXazOnaKoAQINYwECDI7kjg4/ofertasv/?filter[tourOperator]=VITX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20200812&filter%5Bchild%5D=1","filter_turkey_vacation_jul18_2026","turcja","bodrum","didim","2026-07-23","2026-07-31","9","7","Warszawa","2+1","turcja|bodrum|2026-07-23|2026-07-31|7|Warszawa|2+1"
"Design Plus Seya Beach","10157.0","24.07.2026 - 01.08.2026","9 dni/7 nocy","4.6","4.6","1650","tripadvisor","Warszawa","2026-07-20T00:07:33.007853+00:00","https://fly.pl/kierunek/turcja/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=18-07-2026&filter[whenTo]=13-08-2026&filter[duration]=7:9&filter[from]=Warszawa,Warszawa-Radom,Warszawa%20-%20Modlin,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4610:20000&filter[PriceFrom]=4610&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20200812","https://datacfstatic.merlinx.pl/ITAK/IMG/ADBDESI/c1b983f7f2c524709ebdc945186ff62ce4d0078f550a78cc3b6e63214587de0d.webp","https://fly.pl/wycieczka/turcja,cesme,alacati/design-plus-seya-beach-11/pFRLBfRHxD-j6lAKaEMUZ-AAogjlloPesy8ZRRQ7LraufZB_GAkknGrSrFLigAoLiomFsqBFZJVFgwxs310gZIrU9QQVhfYAJyPxoAFQcXAFwDWAVAjwNT4WVSAFueIl7-d0vtQ2EATJSsOQ3Y25gJIAFRrYf9gVRP_-U1XbyXmO2xAQINYwECDAQ1LLk/ofertasv/?filter[tourOperator]=VITX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20200812&filter%5Bchild%5D=1","filter_turkey_vacation_jul18_2026","turcja","cesme","alacati","2026-07-24","2026-08-01","9","7","Warszawa","2+1","turcja|cesme|2026-07-24|2026-08-01|7|Warszawa|2+1"
"Delta by Marriott Bodrum","10157.0","23.07.2026 - 31.07.2026","9 dni/7 nocy","4.1","4.1","1844","tripadvisor","Warszawa","2026-07-20T00:07:33.007853+00:00","https://fly.pl/kierunek/turcja/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=18-07-2026&filter[whenTo]=13-08-2026&filter[duration]=7:9&filter[from]=Warszawa,Warszawa-Radom,Warszawa%20-%20Modlin,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4610:20000&filter[PriceFrom]=4610&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20200812","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/11/delta.jpg","https://fly.pl/wycieczka/turcja,bodrum,yalikavak/delta-beach-resort/pTb4eZf-vBrVVnazApHCifAAog8k0m87ef_mcJuWZNMYOSBYhtswdb3bT1O6VJ_fxUJqAqBFZJVFgwxs310gZIrU9QQVhHYAJyPxoAFQcXAFwDWAVAjwNT3XFSAFviEV6-fEvtQ2EATJWsOQ3W25gJIAFRvf36zF1P8Oc1XazOnaKoAQIHYwECBpWSdpQ/ofertasv/?filter[tourOperator]=VITX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20200812&filter%5Bchild%5D=1","filter_turkey_vacation_jul18_2026","turcja","bodrum","yalikavak","2026-07-23","2026-07-31","9","7","Warszawa","2+1","turcja|bodrum|2026-07-23|2026-07-31|7|Warszawa|2+1"
"Port River & Spa","10157.0","24.07.2026 - 01.08.2026","9 dni/7 nocy","4.0","4.0","2739","tripadvisor","Warszawa","2026-07-20T00:07:33.007853+00:00","https://fly.pl/kierunek/turcja/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=18-07-2026&filter[whenTo]=13-08-2026&filter[duration]=7:9&filter[from]=Warszawa,Warszawa-Radom,Warszawa%20-%20Modlin,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4610:20000&filter[PriceFrom]=4610&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20200812","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/04/Port-River-Spa.jpg","https://fly.pl/wycieczka/turcja,side,titreyengol/port-river/pXyILQGWmqYzWYRJioA6QoAAog4SkDv5rBlxH3x7A_5qweOEq1DOKzwWL2Dka2jH9FG-EqBFZJVFgwxs310gZIrU9QQVhfYAJyQhoAFQcXAFwDWAVAjwNT52tSAFvYF16-fEvtQ2EATJSsOQ3Y25gJIAFRtI6T7lhP_svU5qgYXdC59K7UMAINYwECDPfacYc/ofertasv/?filter[tourOperator]=VITX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20200812&filter%5Bchild%5D=1","filter_turkey_vacation_jul18_2026","turcja","side","titreyengol","2026-07-24","2026-08-01","9","7","Warszawa","2+1","turcja|side|2026-07-24|2026-08-01|7|Warszawa|2+1"
"Castival (ex. La Grande Resort & Spa)","10357.0","24.07.2026 - 01.08.2026","9 dni/7 nocy","4.6","4.6","3123","tripadvisor","Warszawa","2026-07-20T00:07:33.007853+00:00","https://fly.pl/kierunek/turcja/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=18-07-2026&filter[whenTo]=13-08-2026&filter[duration]=7:9&filter[from]=Warszawa,Warszawa-Radom,Warszawa%20-%20Modlin,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4610:20000&filter[PriceFrom]=4610&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20200812","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/10/La-Grande-Resort-fly-pl.jpg","https://fly.pl/wycieczka/turcja,side,c/la-grande-resort/pVkme-xllhS-C2R9JfwHguAAogh05SO72bCuK6pIGmvvLq8kq1DOKzwWL2Dka2jH9FG-EqBFZJVFgwxs310gZI9VBQQVhfYAJyQhoAFQcXAFwDWAVAjwNT52tSAFvYF16-fEvtQ2EATJSsOQ3Y25gJIAFRuP7s7VhP-tv65qgYXdC59K7UMAIKYwECCQdgrJY/ofertasv/?filter[tourOperator]=VITX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20200812&filter%5Bchild%5D=1","filter_turkey_vacation_jul18_2026","turcja","side","c","2026-07-24","2026-08-01","9","7","Warszawa","2+1","turcja|side|2026-07-24|2026-08-01|7|Warszawa|2+1"
"Kadikale Resort Spa & Wellness","10357.0","23.07.2026 - 31.07.2026","9 dni/7 nocy","3.9","3.9","1982","tripadvisor","Warszawa","2026-07-20T00:07:33.007853+00:00","https://fly.pl/kierunek/turcja/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=18-07-2026&filter[whenTo]=13-08-2026&filter[duration]=7:9&filter[from]=Warszawa,Warszawa-Radom,Warszawa%20-%20Modlin,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4610:20000&filter[PriceFrom]=4610&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20200812","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/04/Kadikale-Resort-Spa-Wellness.jpg","https://fly.pl/wycieczka/turcja,bodrum,turgutreis/kadikale-resort/pynBN3fq6OCDfwiqa24goMAAogoX_lYLou5j_cMQUPfFsyQIhtswdb3bT1O6VJ_fxUJqAqBFZJVFgwxs310gZI9VBQQVhHYAJyPxoAFQcXAFwDWAVAjwNT3XFSAFviEV6-fEvtQ2EATJWsOQ3W25gJIAFRksqOzV1Pm5siXazOnaKoAQINYwECDGqfL24/ofertasv/?filter[tourOperator]=VITX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20200812&filter%5Bchild%5D=1","filter_turkey_vacation_jul18_2026","turcja","bodrum","turgutreis","2026-07-23","2026-07-31","9","7","Warszawa","2+1","turcja|bodrum|2026-07-23|2026-07-31|7|Warszawa|2+1"
"Crystal Paraiso Aqua Collection","10557.0","24.07.2026 - 01.08.2026","9 dni/7 nocy","4.3","4.3","2883","tripadvisor","Warszawa","2026-07-20T00:07:33.007853+00:00","https://fly.pl/kierunek/turcja/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=18-07-2026&filter[whenTo]=13-08-2026&filter[duration]=7:9&filter[from]=Warszawa,Warszawa-Radom,Warszawa%20-%20Modlin,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4610:20000&filter[PriceFrom]=4610&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20200812","https://fly.pl/cdn/photo/assets/uploads/582/278/2016/11/Crystal-Paraiso-Verde-Resort.jpg","https://fly.pl/wycieczka/turcja,belek,bogazkent/crystal-paraiso-verde-resort/ph_AjUX-IpO7HLlt5hd6y8AAogsAPp5pmTvXPQaUCLMM6Fk0q1DOKzwWL2Dka2jH9FG-EqBFZJVFgwys310gZIvVJQQVhfYAJyQhoAFQcXAFwDWAVAjwNT52tSAFvYF16-fEvtQ2EATJSsOQ3Y25gJIAFRnKzu7VhPlq755qgYXdC59K7UMAIMYwECCwhjOA4/ofertasv/?filter[tourOperator]=VITX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20200812&filter%5Bchild%5D=1","filter_turkey_vacation_jul18_2026","turcja","belek","bogazkent","2026-07-24","2026-08-01","9","7","Warszawa","2+1","turcja|belek|2026-07-24|2026-08-01|7|Warszawa|2+1"
"Sealife Buket Resort & Beach","10557.0","24.07.2026 - 01.08.2026","9 dni/7 nocy","4.4","4.4","1593","tripadvisor","Warszawa","2026-07-20T00:07:33.007853+00:00","https://fly.pl/kierunek/turcja/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=18-07-2026&filter[whenTo]=13-08-2026&filter[duration]=7:9&filter[from]=Warszawa,Warszawa-Radom,Warszawa%20-%20Modlin,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4610:20000&filter[PriceFrom]=4610&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20200812","https://fly.pl/cdn/photo/assets/uploads/582/278/2017/08/Sealife-Buket-Resort-Beach.jpg","https://fly.pl/wycieczka/turcja,alanya,karaburun/sealife-buket-resort-spa/pfo80Jz6I5AmPn7weo33rgAAogfU-Sv36_M8A6_EigjCLMfEq1DOKzwWL2Dka2jH9FG-EqBFZJVFgwys310gZIvVJQQVhfYAJyQhoAFQcXAFwDWAVAjwNT52tSAFvYF16-fEvtQ2EATJSsOQ3Y25gJIAFRkpyH7lhPoL7g5qgYXdC59K7UMAIMYwECCUgyew8/ofertasv/?filter[tourOperator]=VITX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20200812&filter%5Bchild%5D=1","filter_turkey_vacation_jul18_2026","turcja","alanya","karaburun","2026-07-24","2026-08-01","9","7","Warszawa","2+1","turcja|alanya|2026-07-24|2026-08-01|7|Warszawa|2+1"
"Anadolu Hotels Didim Club (ex. Palm Wings Didim)","10557.0","23.07.2026 - 31.07.2026","9 dni/7 nocy","4.4","4.4","4006","tripadvisor","Warszawa","2026-07-20T00:07:33.007853+00:00","https://fly.pl/kierunek/turcja/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=18-07-2026&filter[whenTo]=13-08-2026&filter[duration]=7:9&filter[from]=Warszawa,Warszawa-Radom,Warszawa%20-%20Modlin,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4610:20000&filter[PriceFrom]=4610&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20200812","https://fly.pl/cdn/photo/assets/uploads/582/278/2009/05/Anadolu.jpg","https://fly.pl/wycieczka/turcja,bodrum,didim/palm-wings-beach-resort/ppt5O_PjJR2diHYuqDqXC2AAoghJ3urzbnpzp6OKJklvzUF4htswdb3bT1O6VJ_fxUJqAqBFZJVFgwys310gZIvVJQQVhHYAJyQBoAFQcXAFwDWAVAjwNT3XFSAFvwAl6wiwFL7UNhAEzUmDwNl--VCSABUZ_a-MxdT46LOF2szp2iqAECC2MBAgq5RNBO/ofertasv/?filter[tourOperator]=VITX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20200812&filter%5Bchild%5D=1","filter_turkey_vacation_jul18_2026","turcja","bodrum","didim","2026-07-23","2026-07-31","9","7","Warszawa","2+1","turcja|bodrum|2026-07-23|2026-07-31|7|Warszawa|2+1"
"Grand Belish","10663.0","23.07.2026 - 30.07.2026","8 dni/7 nocy","4.1","4.1","713","tripadvisor","Warszawa","2026-07-20T00:07:33.007853+00:00","https://fly.pl/kierunek/turcja/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=18-07-2026&filter[whenTo]=13-08-2026&filter[duration]=7:9&filter[from]=Warszawa,Warszawa-Radom,Warszawa%20-%20Modlin,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4610:20000&filter[PriceFrom]=4610&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20200812","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/03/Grand-Belish.jpg","https://fly.pl/wycieczka/turcja,kusadasi,c/grand-belish/p1K6PLorGR_n5Eg57F6LnFAAoghLTRA_8ckqgGNRZTLA2ODBM9qUJ2yasXccbntWVQqVQqBFJOQlcwys310gZIp1NQQVhHYAJqBENBaExqFzI5NiwzODAsNDc3LDQ4Myw0ODQsNDg1cjefAZ4BFQcXAFgICq0DQJsEEZQnGaIwENcHUpcOUwBLjdIBYQAd-pNADzcguvORCQ0AAg1jAQMM2N93Tg/ofertasv/?filter[tourOperator]=RNBW&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20200812&filter%5Bchild%5D=1","filter_turkey_vacation_jul18_2026","turcja","kusadasi","c","2026-07-23","2026-07-30","8","7","Warszawa","2+1","turcja|kusadasi|2026-07-23|2026-07-30|7|Warszawa|2+1"
"Crystal Aura Aqua Collection","10757.0","24.07.2026 - 01.08.2026","9 dni/7 nocy","4.5","4.5","2675","tripadvisor","Warszawa","2026-07-20T00:07:33.007853+00:00","https://fly.pl/kierunek/turcja/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=18-07-2026&filter[whenTo]=13-08-2026&filter[duration]=7:9&filter[from]=Warszawa,Warszawa-Radom,Warszawa%20-%20Modlin,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4610:20000&filter[PriceFrom]=4610&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20200812","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/10/Crystal-Aura-Beach-Resort-fly-pl.jpg","https://fly.pl/wycieczka/turcja,kemer,c/crystal-aura-beach-resort/pyNi74rMX4nDVEZOcb0JxKAAogxVnQpJqCkPjyHqQ5DfZ540q1DOKzwWL2Dka2jH9FG-EqBFZJVFgwys310gZIhVRQQVhfYAJyQhoAFQcXAFwDWAVAjwNT52tSAFvYF16-fEvtQ2EATJSsOQ3Y25gJIAFRjazu7VhPpa755qgYXdC59K7UMAIMYwECC7NBAjU/ofertasv/?filter[tourOperator]=VITX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20200812&filter%5Bchild%5D=1","filter_turkey_vacation_jul18_2026","turcja","kemer","c","2026-07-24","2026-08-01","9","7","Warszawa","2+1","turcja|kemer|2026-07-24|2026-08-01|7|Warszawa|2+1"
"Washington Resort","10757.0","24.07.2026 - 01.08.2026","9 dni/7 nocy","4.1","4.1","838","tripadvisor","Warszawa","2026-07-20T00:07:33.007853+00:00","https://fly.pl/kierunek/turcja/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=18-07-2026&filter[whenTo]=13-08-2026&filter[duration]=7:9&filter[from]=Warszawa,Warszawa-Radom,Warszawa%20-%20Modlin,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4610:20000&filter[PriceFrom]=4610&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20200812","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/04/Washington-Resort.jpg","https://fly.pl/wycieczka/turcja,side,kizilagac/aska-washington-resort/pvYmep-paIV0zhJQjI9EjLAAoglHD6A38x_XYwxITsq7uZ-Eq1DOKzwWL2Dka2jH9FG-EqBFZJVFgwys310gZIhVRQQVhfYAJyQhoAFQcXAFwDWAVAjwNT52tSAFuYHF7-d0vtQ2EATJSsOQ3Y25gJIAFRt_il7lhP--HB5qgYXdC59K7UMAIMYwECC_judaE/ofertasv/?filter[tourOperator]=VITX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20200812&filter%5Bchild%5D=1","filter_turkey_vacation_jul18_2026","turcja","side","kizilagac","2026-07-24","2026-08-01","9","7","Warszawa","2+1","turcja|side|2026-07-24|2026-08-01|7|Warszawa|2+1"
"Grand Kolibri Prestige & Spa","10812.0","22.07.2026 - 29.07.2026","8 dni/7 nocy","4.6","4.6","841","tripadvisor","Warszawa","2026-07-20T00:07:33.007853+00:00","https://fly.pl/kierunek/turcja/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=18-07-2026&filter[whenTo]=13-08-2026&filter[duration]=7:9&filter[from]=Warszawa,Warszawa-Radom,Warszawa%20-%20Modlin,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4610:20000&filter[PriceFrom]=4610&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20200812","https://fly.pl/cdn/photo/assets/uploads/582/278/2024/07/grand-kolibri-prestige-spa.jpg","https://fly.pl/wycieczka/turcja,alanya,konakli/grand-kolibri-prestige-spa-13/p9LyPLfmTzl5T4xtQucCWBAAog4VT1mSwmVarcvxtppvmp2Sd5gTv2nDmGjMAPMjjdS5wqBFJOQlcwys310gZIvFRQQVgvYAJqBEJ3Y2FqFzI5NiwzODAsNDc3LDQ4Myw0ODQsNDg1cjifAZ4BFQcXAFgICpwBQKwGEdUmGeUwELcFUr0KUwBLg9gBYQAdxoZBD5ECIJP_kAkNAAIMYwEDCxKwCZI/ofertasv/?filter[tourOperator]=RNBW&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20200812&filter%5Bchild%5D=1","filter_turkey_vacation_jul18_2026","turcja","alanya","konakli","2026-07-22","2026-07-29","8","7","Warszawa","2+1","turcja|alanya|2026-07-22|2026-07-29|7|Warszawa|2+1"
"Jadore Deluxe","10857.0","24.07.2026 - 01.08.2026","9 dni/7 nocy","4.1","4.1","1777","tripadvisor","Warszawa","2026-07-20T00:07:33.007853+00:00","https://fly.pl/kierunek/turcja/?filter[dest]=39:&filter[hotelids]=&filter[cityids]=&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=18-07-2026&filter[whenTo]=13-08-2026&filter[duration]=7:9&filter[from]=Warszawa,Warszawa-Radom,Warszawa%20-%20Modlin,Warszawa%20-%20Radom&filter[person]=2&filter[child]=1&filter[price]=4610:20000&filter[PriceFrom]=4610&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20200812","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/10/Jadore-Deluxe.jpg","https://fly.pl/wycieczka/turcja,side,c/jadore-deluxe-hotel-spa/pxqXYVFq0Bq0WRzMN-FAbSAAogLLqmaGqAsLYHCA2N0rpDaEq1DOKzwWL2Dka2jH9FG-EqBFZJVFgwys310gZI6VRQQVhfYAJyQhoAFQcXAFwDWAVAjwNT52tSAFuwGV7mekvtQ2EATJSsOQ3Y25gJIAFR1_GA7lhP2-jm5qgYXdC59K7UMAIMYwECC8Lnd9M/ofertasv/?filter[tourOperator]=VITX&filter%5Bperson%5D=2&filter%5BchildAge%5D%5B1%5D=20200812&filter%5Bchild%5D=1","filter_turkey_vacation_jul18_2026","turcja","side","c","2026-07-24","2026-08-01","9","7","Warszawa","2+1","turcja|side|2026-07-24|2026-08-01|7|Warszawa|2+1"
